mbid,verse_name,poetry_form,t_s,t_e,score_s,score_e,mizan,orchestra,lyric
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.5.3.1, ,2851.527457255906,2880.6030629698053,3412.75,3482.75,quddām,/RTMOrchestra,antum surūrī fī al-hawá wajull sulwānī
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.5.4.1, ,2880.6030629698053,2900.6031814720973,3483.75,3530.75,quddām,/RTMOrchestra,zādakum al-lah al-karīm ‘izzan wa’krāmā
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.1.1, ,2933.1636755486543,2947.691559418467,3609.75,3643.75,quddām,/RTMOrchestra,shams al-‘ashīyah rawnaqat
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.1.2, ,2947.691559418467,2957.5694445069603,3644.75,3668.75,quddām,/RTMOrchestra,jam‘ al-katā’ib wal-biṭāḥ
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.2.1, ,2982.444054869525,2996.9133081363857,3729.75,3763.75,quddām,/RTMOrchestra,‘alá al-ghuṣūn ashraqat
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.2.2, ,2996.9133081363857,3006.6757747210922,3764.75,3788.75,quddām,/RTMOrchestra,wazuyyinat bihā al-liqāḥ
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.3.1, ,3030.699162675812,3045.717844305088,3849.75,3883.75,quddām,/RTMOrchestra,wabiālghalas bashsharat
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.3.2, ,3045.717844305088,3055.684005050298,3884.75,3908.75,quddām,/RTMOrchestra,āhin ‘alá qalbī al-jirāḥ
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.4.1, ,3055.684005050298,3065.1455267155266,3909.75,3932.75,quddām,/RTMOrchestra,tawashshaḥat bi-al-āiṣfirār
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.5.1, ,3084.6195465356027,3099.3314981118647,3981.75,4015.75,quddām,/RTMOrchestra,waman hawiyat ẓabī al-nifār
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.6.5.2, ,3099.3314981118647,3108.9306771912866,4016.75,4040.75,quddām,/RTMOrchestra,‘awwal yā ṣāḥ ‘an furqatī
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.1.1, ,3108.9306771912866,3124.589766773167,4041.75,4078.75,quddām,/RTMOrchestra,yā shams al-‘ashīyah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.1.2, ,3124.589766773167,3138.0010527036698,4080.75,4114.75,quddām,/RTMOrchestra,wadda‘tuk lillah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.2.1, ,3166.4441506878725,3181.5655494371163,4191.75,4228.75,quddām,/RTMOrchestra,bi-al-wājib ‘alay
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.2.2, ,3181.5655494371163,3194.9162394823043,4230.75,4264.75,quddām,/RTMOrchestra,astaghfir al-lah
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.3.1, ,3222.761582829978,3227.611269075025,4341.75,4378.75,quddām,/RTMOrchestra,min dhanbin ‘alay
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.3.2, ,3227.611269075025,3244.8995071024297,4380.75,4396.75,quddām,/RTMOrchestra,min dhanbin ‘alay
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.4.1, ,3244.8995071024297,3251.6792082896472,4398.75,4414.75,quddām,/RTMOrchestra,yā rabbī sa’altak
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.4.2, ,3258.458909476865,3264.967422616594,4434.75,4450.75,quddām,/RTMOrchestra,bi-al-hādī al-karīm
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.5.1, ,3264.967422616594,3279.8827652284726,4452.75,4489.75,quddām,/RTMOrchestra,irḥamnā bifaḍlak
f7bcb9af-6abb-4192-ae3d-37fa811034ce,in.7.5.2, ,3279.8827652284726,3293.4376962790866,4491.75,4525.75,quddām,/RTMOrchestra,fī yawmin ‘aẓīm
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.1.1.1, ,144.971481191663,170.85607846689354,291.0,315.5,quddām,/OrchestraOfTheTetouanConservatory,al-‘ashīyah al-‘ashīyah ilá al-ghurūb tamīl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.1.1.2, ,177.13009434501384,194.79296230506273,322.5,340.5,quddām,/OrchestraOfTheTetouanConservatory,mithl wajhin tabaddá wahw jamīl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.1.2.1, ,242.66065984538793,267.21491318233143,390.0,411.5,quddām,/OrchestraOfTheTetouanConservatory,wal-ṭuyūr wal-ṭuyūr al-ghuṣūn tuḥākī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.1.2.2, ,273.81466426626577,289.933516260413,418.5,434.5,quddām,/OrchestraOfTheTetouanConservatory,lijawārin ghannat lahā tartīl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.2.1.1, ,289.933516260413,323.0728365239914,435.5,467.0,quddām,/OrchestraOfTheTetouanConservatory,wa‘ashīyatin lāzilt arqub waqtahā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.2.1.2, ,373.2548011831628,391.129806844366,519.5,537.0,quddām,/OrchestraOfTheTetouanConservatory,qad bashsharat biwṣālihā qalbī al-muḥraq qalbī al-muḥraq
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.2.2.1, ,506.94931362622833,539.6701932529629,657.5,689.0,quddām,/OrchestraOfTheTetouanConservatory,wal-shams min min taḥt al-saḥāb ka’annahā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.2.2.2, ,589.5997370476281,606.4853647775385,741.5,758.5,quddām,/OrchestraOfTheTetouanConservatory,dhahabun taqallab taqallab fī qamīṣin qamīṣin azrq
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.1.1, ,928.3194041850321,938.5890075229199,774.5,785.5,quddām,/OrchestraOfTheTetouanConservatory,qalbī al-ka’īb dhā’ib
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.1.2, ,950.6336158505284,961.7473705781964,798.5,809.5,quddām,/OrchestraOfTheTetouanConservatory,wal-jism kālkhayāl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.2.1, ,961.7473705781964,974.0342932360523,810.5,821.5,quddām,/OrchestraOfTheTetouanConservatory,yā jumlat al-ḥabā’ib
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.2.2, ,974.0342932360523,984.9944149684579,822.5,833.5,quddām,/OrchestraOfTheTetouanConservatory,hal ya‘ūd al-wiṣāl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.3.1, ,984.9944149684579,996.6378579016927,834.5,857.5,quddām,/OrchestraOfTheTetouanConservatory,kayf al-‘uqūl tabqá
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.4.1, ,1031.049963146746,1042.6207597337311,882.5,893.5,quddām,/OrchestraOfTheTetouanConservatory,wal-nahr sāḥ shawqan
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.4.2, ,1042.6207597337311,1053.8598713613944,894.5,905.5,quddām,/OrchestraOfTheTetouanConservatory,fī jaryih al-‘ajīb
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.5.1, ,1075.268972912033,1086.2315837474941,930.5,941.5,quddām,/OrchestraOfTheTetouanConservatory,wal-ṭayr qad taraqqá
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.5.2, ,1086.2315837474941,1097.6591261983083,942.5,953.5,quddām,/OrchestraOfTheTetouanConservatory,fī al-ghuṣn kālkhaṭīb
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.6.1, ,1097.6591261983083,1109.8879456322143,954.5,965.5,quddām,/OrchestraOfTheTetouanConservatory,umm al-ḥasan tujāwib
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.6.2, ,1120.929257221122,1132.0691274871058,978.5,989.5,quddām,/OrchestraOfTheTetouanConservatory,muḍná al-fu’ād waqāl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.7.1, ,1132.0691274871058,1143.5773469762512,990.5,1001.5,quddām,/OrchestraOfTheTetouanConservatory,yā jumlat al-ḥabā’ib
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.4.7.2, ,1143.5773469762512,1155.1401128711536,1002.5,1013.5,quddām,/OrchestraOfTheTetouanConservatory,hal ya‘ūd al-wiṣāl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.5.1.1, ,1155.1401128711536,1164.2602585577877,1014.5,1022.5,quddām,/OrchestraOfTheTetouanConservatory,qult lammā zāranī ṭayf al-khayāl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.5.1.2, ,1164.2602585577877,1175.1352802961428,1023.5,1034.5,quddām,/OrchestraOfTheTetouanConservatory,min rashā al-uns
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.5.2.1, ,1195.6333562488817,1204.165993933353,1056.5,1064.5,quddām,/OrchestraOfTheTetouanConservatory,marḥaban bizā’irī badr al-kamāl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.5.2.2, ,1204.165993933353,1215.2204066037211,1065.5,1076.5,quddām,/OrchestraOfTheTetouanConservatory,mukhjil al-shams
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.5.3.1, ,1234.3519441596109,1242.993169392934,1098.5,1106.5,quddām,/OrchestraOfTheTetouanConservatory,wal-ladhī anshāk min mā’ al-zulāl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.5.3.2, ,1242.993169392934,1254.406006914199,1107.5,1118.5,quddām,/OrchestraOfTheTetouanConservatory,wāḥid al-‘aṣr
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.5.4.1, ,1254.406006914199,1280.4863399466724,1119.5,1166.5,quddām,/OrchestraOfTheTetouanConservatory,mā bará jismī walā ghayyaranī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,mu.5.4.2, ,1280.4863399466724,1291.2080067593743,1167.5,1177.5,quddām,/OrchestraOfTheTetouanConservatory,khawf hijrān
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.1.1.1, ,1311.3849268641345,1333.8493636686812,1179.5,1201.5,quddām,/OrchestraOfTheTetouanConservatory,jā’ al-ḥabīb al-ladhī ahwá min al-safar
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.1.1.2, ,1333.8493636686812,1345.3098921738865,1202.5,1225.5,quddām,/OrchestraOfTheTetouanConservatory,wal-shams qad atharat fī khaddih atharā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.1.2.1, ,1402.5560850846082,1425.2899209820735,1275.0,1297.5,quddām,/OrchestraOfTheTetouanConservatory,faqult yā ‘ajaban al-shams bi-al-qamar
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.1.2.2, ,1425.2899209820735,1448.1819077300577,1298.5,1321.5,quddām,/OrchestraOfTheTetouanConservatory,wal-shams lā yanbaghī an tudrik al-qamar
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.1.1, ,1448.1819077300577,1454.0787508297851,1322.5,1328.5,quddām,/OrchestraOfTheTetouanConservatory,qult yā ‘ashīyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.1.2, ,1454.0787508297851,1458.7304551664017,1329.0,1333.5,quddām,/OrchestraOfTheTetouanConservatory,āsh hadhā al-nuḥūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.1.3, ,1458.7304551664017,1465.5761901432488,1334.5,1340.5,quddām,/OrchestraOfTheTetouanConservatory,mithl al-suyūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.1.4, ,1465.5761901432488,1476.1861389441256,1341.5,1351.5,quddām,/OrchestraOfTheTetouanConservatory,mahlan shawāy mahlā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.2.1, ,1533.0086778610423,1538.94009530064,1412.5,1418.5,quddām,/OrchestraOfTheTetouanConservatory,natanazzah
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.2.2, ,1538.94009530064,1544.3744275598344,1419.0,1423.5,quddām,/OrchestraOfTheTetouanConservatory,fī hadhā al-khumūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.2.3, ,1544.3744275598344,1550.7213953771404,1424.5,1430.5,quddām,/OrchestraOfTheTetouanConservatory,yasbī al-‘uqūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.2.4, ,1550.7213953771404,1560.3616478840852,1431.5,1441.5,quddām,/OrchestraOfTheTetouanConservatory,kīf raṣṣa‘uh al-mawlá
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.3.1, ,1586.4120955250785,1592.535364047866,1472.5,1478.5,quddām,/OrchestraOfTheTetouanConservatory,qālat yalī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.3.2, ,1592.535364047866,1597.8328332497122,1479.0,1483.5,quddām,/OrchestraOfTheTetouanConservatory,ma‘ay mā naqūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.3.3, ,1597.8328332497122,1604.0798488179266,1484.5,1490.5,quddām,/OrchestraOfTheTetouanConservatory,jānī al-rasūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.3.4, ,1604.0798488179266,1612.6809580483446,1491.5,1499.5,quddām,/OrchestraOfTheTetouanConservatory,wksīt luh dhī al-ḥulā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.4.1, ,1612.6809580483446,1617.5139371997293,1500.25,1508.5,quddām,/OrchestraOfTheTetouanConservatory,minhā āiktasá
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.4.2, ,1617.5139371997293,1623.2112153979408,1509.5,1514.5,quddām,/OrchestraOfTheTetouanConservatory,jismī al-saqam
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.4.3, ,1634.2797930654037,1640.1090068302924,1527.5,1532.5,quddām,/OrchestraOfTheTetouanConservatory,lakin āsh bīdī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.4.4, ,1640.1090068302924,1645.0066670357726,1533.5,1537.5,quddām,/OrchestraOfTheTetouanConservatory,bīdī mā na‘mal
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.5.1, ,1645.0066670357726,1651.2105619012566,1538.5,1544.5,quddām,/OrchestraOfTheTetouanConservatory,lakin qaḍá
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.5.2, ,1651.2105619012566,1656.5625775088588,1545.0,1549.5,quddām,/OrchestraOfTheTetouanConservatory,rabb al-anām
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.5.3, ,1656.5625775088588,1662.949386802373,1550.5,1556.5,quddām,/OrchestraOfTheTetouanConservatory,muḥyī al-‘iẓām
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.2.5.4, ,1662.949386802373,1673.0112293476438,1557.5,1567.5,quddām,/OrchestraOfTheTetouanConservatory,alā yadūm al-ḥāl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.1.1, ,1991.4602332479942,1993.9860590044216,1572.0,1573.5,quddām,/OrchestraOfTheTetouanConservatory,shams al-‘ashī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.1.2, ,1993.9860590044216,1996.1350323598874,1575.0,1577.0,quddām,/OrchestraOfTheTetouanConservatory,labsat nuḥūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.1.3, ,1996.1350323598874,1998.6338385871732,1577.5,1579.5,quddām,/OrchestraOfTheTetouanConservatory,qabl al-ufūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.1.4, ,1998.6338385871732,2004.522720770458,1581.0,1586.5,quddām,/OrchestraOfTheTetouanConservatory,anba’at bi-al-sulwān
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.2.1, ,2018.2806134308576,2022.8673401520575,1602.0,1607.0,quddām,/OrchestraOfTheTetouanConservatory,al-dahr bihā yaṣūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.2.2, ,2022.8673401520575,2025.7159792511634,1607.5,1609.5,quddām,/OrchestraOfTheTetouanConservatory,wahw yaqūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.2.3, ,2025.7159792511634,2031.3872449002322,1611.0,1616.5,quddām,/OrchestraOfTheTetouanConservatory,dhahbat jamī‘ al-aḥzān
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.3.1, ,2044.7380993162412,2050.0297344426112,1632.0,1637.0,quddām,/OrchestraOfTheTetouanConservatory,hl al-jamāl lā tazūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.3.2, ,2050.0297344426112,2052.984288301916,1637.5,1639.5,quddām,/OrchestraOfTheTetouanConservatory,tasbī al-‘uqūl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.3.3, ,2052.984288301916,2058.316854710544,1641.0,1646.5,quddām,/OrchestraOfTheTetouanConservatory,ka’annahum ghizlān
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.4.1, ,2058.316854710544,2063.079043289345,1647.0,1652.5,quddām,/OrchestraOfTheTetouanConservatory,mā bayn maḥāfil ẓirāf
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.4.2, ,2063.079043289345,2066.409916309307,1653.0,1655.5,quddām,/OrchestraOfTheTetouanConservatory,wāunfus liṭāf
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.4.3, ,2066.409916309307,2071.4050810476374,1656.0,1661.5,quddām,/OrchestraOfTheTetouanConservatory,fī wādī fās julās
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.5.1, ,2071.4050810476374,2076.5187590576434,1662.0,1667.0,quddām,/OrchestraOfTheTetouanConservatory,walays fīhim khilāf
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.5.2, ,2076.5187590576434,2079.2378713653575,1667.5,1669.5,quddām,/OrchestraOfTheTetouanConservatory,siwá al-‘afāf
b11237b9-d45b-4b3a-a97b-ab7d198f927f,ma.3.5.3, ,2079.2378713653575,2084.5650122891216,1671.0,1676.5,quddām,/OrchestraOfTheTetouanConservatory,zahw al-ghinā wal-kās
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.1.1.1, ,2084.5650122891216,2087.895499609525,1678.75,1682.75,quddām,/OrchestraOfTheTetouanConservatory,a‘ẓam yā ‘ashīyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.1.1.2, ,2087.895499609525,2093.5320344395423,1684.75,1691.75,quddām,/OrchestraOfTheTetouanConservatory,ḥattá taftakhir bik al-manāzil
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.1.2.1, ,2101.5913916784743,2105.4948002211613,1708.75,1712.75,quddām,/OrchestraOfTheTetouanConservatory,lak ḥullah bahīyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.1.2.2, ,2105.4948002211613,2109.7321565662846,1714.75,1721.75,quddām,/OrchestraOfTheTetouanConservatory,bihā ṭarrazt jam‘ al-maḥāfil
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.1.3.1, ,2118.1985520496078,2121.643238624362,1741.75,1745.75,quddām,/OrchestraOfTheTetouanConservatory,wasāqī al-ḥumayyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.1.3.2, ,2121.643238624362,2126.358233136319,1747.75,1754.75,quddām,/OrchestraOfTheTetouanConservatory,yasqī bi-al-surūr man kān ghāfil
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.1.4.1, ,2126.358233136319,2144.9663929664903,1756.75,1760.75,quddām,/OrchestraOfTheTetouanConservatory,fī wādī al-jawāhir
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.1.4.2, ,2144.9663929664903,2149.9606773045216,1762.75,1766.75,quddām,/OrchestraOfTheTetouanConservatory,wa’ahl al-jamāl ta‘riḍ ‘alayyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.3.1.1, ,2211.682203536458,2214.728766449996,1921.75,1925.75,quddām,/OrchestraOfTheTetouanConservatory,yā shams al-‘ashīyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.3.1.2, ,2214.728766449996,2219.32242524052,1927.75,1934.75,quddām,/OrchestraOfTheTetouanConservatory,amhil lā taghib bi-al-lah rifqā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.3.2.1, ,2226.7222812809086,2230.1795871681456,1951.75,1955.75,quddām,/OrchestraOfTheTetouanConservatory,hayyajt mā bīyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.3.2.2, ,2230.1795871681456,2234.7002308709625,1957.75,1964.75,quddām,/OrchestraOfTheTetouanConservatory,ḥattá zidtinī fī al-qalb shawqā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.3.3.1, ,2241.8641039722356,2244.940553366526,1981.75,1985.75,quddām,/OrchestraOfTheTetouanConservatory,taraffaq ‘alayyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.3.3.2, ,2244.940553366526,2248.961656647084,1987.75,1994.75,quddām,/OrchestraOfTheTetouanConservatory,innay fī al-malīḥ qad zidt ‘ishqā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.4.1.1, ,2248.961656647084,2266.9072112085473,1996.75,2000.75,quddām,/OrchestraOfTheTetouanConservatory,fī wādī al-mudhahhab
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.4.1.2, ,2266.9072112085473,2271.2663765167777,2002.75,2006.75,quddām,/OrchestraOfTheTetouanConservatory,wawajh al-malīḥ mithl al-thurayyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.4.2.1, ,2271.2663765167777,2274.264112659122,2041.75,2054.75,quddām,/OrchestraOfTheTetouanConservatory,wal-sāqī al-mu’addab
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.1.1, ,2278.507170351885,2281.151183467868,2055.75,2060.75,quddām,/OrchestraOfTheTetouanConservatory,ṣaffifūā al-qiṭ‘ān wazīdūā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.1.2, ,2281.151183467868,2283.987989206892,2061.75,2066.75,quddām,/OrchestraOfTheTetouanConservatory,naghnam hādh al-‘ashīyah
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.1.1(1), ,2283.987989206892,2287.045129372248,2067.75,2072.75,quddām,/OrchestraOfTheTetouanConservatory,ṣaffifūā al-qiṭ‘ān wazīdūā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.1.2(1), ,2287.045129372248,2289.7700042900647,2073.75,2078.75,quddām,/OrchestraOfTheTetouanConservatory,naghnam hādh al-‘ashīyah
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.2.1, ,2301.6555210262677,2304.6483014896103,2103.75,2108.75,quddām,/OrchestraOfTheTetouanConservatory,kullunā ka’suh bīduh
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.2.2, ,2304.6483014896103,2307.4181428174484,2109.75,2114.75,quddām,/OrchestraOfTheTetouanConservatory,yaghtanim sā‘ah hanīyah
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.2.1(1), ,2307.4181428174484,2310.2549485564723,2115.75,2120.75,quddām,/OrchestraOfTheTetouanConservatory,kullunā ka’suh bīduh
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.2.2(1), ,2310.2549485564723,2313.215407166959,2121.75,2126.75,quddām,/OrchestraOfTheTetouanConservatory,yaghtanim sā‘ah hanīyah
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.3.1, ,2325.100923903162,2327.7958366002545,2151.75,2156.75,quddām,/OrchestraOfTheTetouanConservatory,wal-malīḥ qalbī yurīduh
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.3.2, ,2327.7958366002545,2330.717787878545,2157.75,2162.75,quddām,/OrchestraOfTheTetouanConservatory,yanshariḥ bayn yadayyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.3.1(1), ,2330.717787878545,2333.830011650484,2163.75,2168.75,quddām,/OrchestraOfTheTetouanConservatory,wal-malīḥ qalbī yurīduh
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.3.2(1), ,2333.830011650484,2336.6765379858957,2169.75,2174.75,quddām,/OrchestraOfTheTetouanConservatory,yanshariḥ bayn yadayyā
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.4.1, ,2336.6765379858957,2342.217480706268,2175.75,2186.75,quddām,/OrchestraOfTheTetouanConservatory,wal-qaṭī‘ baynay wabaynuh
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.4.2, ,2342.217480706268,2345.3813678118786,2187.75,2192.75,quddām,/OrchestraOfTheTetouanConservatory,wal-‘īdān taṣna‘ tawāshī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.5.1, ,2345.3813678118786,2348.282437531532,2193.75,2198.75,quddām,/OrchestraOfTheTetouanConservatory,qarribūā ḥibbī ilay
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.5.2, ,2348.282437531532,2351.00907605739,2199.75,2204.75,quddām,/OrchestraOfTheTetouanConservatory,wāi‘ṭifūā ‘aṭf al-ḥawāshī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.5.1(1), ,2351.00907605739,2353.7907981898306,2205.75,2210.75,quddām,/OrchestraOfTheTetouanConservatory,qarribūā ḥibbī ilay
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.5.5.2(1), ,2353.7907981898306,2357.123590066911,2211.75,2216.75,quddām,/OrchestraOfTheTetouanConservatory,wāi‘ṭifūā ‘aṭf al-ḥawāshī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.6.1.1, ,2357.123590066911,2362.7442042470434,2218.75,2228.75,quddām,/OrchestraOfTheTetouanConservatory,anā kulluy milkun lakum
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.6.1.2, ,2368.4427396685105,2374.3396831946893,2242.75,2252.75,quddām,/OrchestraOfTheTetouanConservatory,sādatī untum liman
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.6.2.1, ,2374.3396831946893,2380.843328965568,2254.75,2266.75,quddām,/OrchestraOfTheTetouanConservatory,anā ‘abdun shataraytumūnī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.6.2.2, ,2380.843328965568,2384.205048953002,2268.75,2273.75,quddām,/OrchestraOfTheTetouanConservatory,rakhīṣan bilā thaman
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.6.3.1, ,2502.661465328935,2508.753941351293,2539.75,2549.75,quddām,/OrchestraOfTheTetouanConservatory,abrazūā wajhah al-jamīl
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.6.3.2, ,2513.8880573457727,2518.918846672904,2563.75,2573.75,quddām,/OrchestraOfTheTetouanConservatory,thumm nādūā lilāimtiḥān
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.6.4.1, ,2518.918846672904,2524.8792167661272,2575.75,2587.75,quddām,/OrchestraOfTheTetouanConservatory,ḥīn arādūā fitnatī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.6.4.2, ,2524.8792167661272,2530.6489544445244,2589.75,2598.75,quddām,/OrchestraOfTheTetouanConservatory,qarrabūā dhāk al-ḥasan
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.1.1, ,2543.0041012115357,2554.811756082868,2631.75,2656.75,quddām,/OrchestraOfTheTetouanConservatory,shams al-‘ashīyah rawnaqat
