الصنعة  . رمل الماية . قصيدة.			
0	وَمَنْ وَقَفْ بِبَابِهِ  	يَسْأَلُهُ حَاشَا يَخِيبْ	
0	عَسَاهُ أَنْ يَجُودَ لِي	بِزَوْرَةٍ إِلَى الحَبِيبْ	
			
الصنعة  . رمل الماية . زجل			
0	مَا نُرِيدْ غِيرْ قُرْبَكْ	فِي القُرْبِ وَالبُعْدِ	
0	يَا مُحَمَّدْ حُبَّكْ	لَمْ يَزَلْ عَنْ قَلْبِي	
			
0	نُرِيدْ وَاللَّهْ نَرَاكْ	تَنْطَفَى نِيرَانِي	
0	إِنِّي وَاللَّهْ أَهْوَاكْ	يَا ضَيَّ اعْيَانِي	
0	يَا مَلِيحْ يَا مَبْرُورْ	أَنْتَ هُو سُلْطَانِي	
			
0	يَا مَلِيحَ الأَسْمَا	يَا قَامَةْ غُصْنِ البَانْ	
0	يَا شَفِيعْ فِي الأُمَّه	بِكَ قَلْبِي وَلْهَانْ	
			
إنشاد			
0	إِنِّي مَشُوقٌ إِلًى أَرْضِ الْبَقِيعِ عَسَى	أَرَى ضَرِيحَكَ مِنْ قَبْلِ انْقِضَاءِ أَجَلِي	
			
الصنعة  . حسين . زجل			
0	يَا رَسُولَ اللَّهِ إِنَّا	وَقَفْنَا بِالمَقَامْ	
0	لِنَرَى حُجْرَتَكَ الحُسْنَى	يَا بَدْرَ التَّمَامْ	
0	يَا تُرَى نَبْلُغْ سُؤْلِي	وَنَرَى بَابَ السَّلامْ	
0	وَنَقُولْ اشْفَعْ لَنَا	يَا سَيِّدَ الرُّسْلِ الكِرَامْ	
0	يَا حَبِيبْنَا يَا مُحَمَّدْ	عَلَيْكَ أَزْكَى السَّلامْ	
			
0	توشية		
			
0	يَا شَفِيعنا يَا مُحَمَّدْ	عَلَيْكَ أَزْكَى السَّلامْ	
0	يَتَوَالَى مِنْ إِلَهِ العَرْشِ	عَنْ طُولِ الدَّوَامْ	
			
الصنعة  . شغل ـ حسين . توشيح مضارع للحلبي			
0	صَلُّوا عَلَى الهَادِي	صَلُّوا عَلَيْه شَوْقَا	
0	عِزِّي وَإِرْشَادِي	المُصْطَفَى حَقَّا	
0	هُو غَايَةْ مُرَادِي	مِنْ حَوْضِهِ نُسْقَا	
			
0	يَوْمَ  يَكُونُ النَّاسْ	فِي شِدَّةِ الضَّيْقَا	
0	وَيُنَادُوا يَا أَحْمَدْ	يَا شَافِعَ الخَلْقَا	
			
الصنعة  . شغل ـ انقلاب الرمل . زجل			
0	مُحَمَّدٌ خَيْرُ خَلْقِ اللَّهْ		
0	الكَرِيمُ رَبُّنَا أَعْطَاهْ		
0	شَفَاعَتُهُ تَحُفُّ مَنْ أَوْلاهْ		
			
0	فِي يَوْمِ المَحْشَرْ	هُو ضَيّْ الأَبْصَارْ	
			
0	لِلَّذِي سَلْفَتْ لَهُ شَفَاعَتُهُ		
			
الصنعة 37 . رمل الماية . قصيدة. بسيط			
8	وَمَنْ تَكُنْ بِرَسُولِ اللَّهِ نُصْرَتُهُ		
8	إِنْ تَلْقَهُ الأُسْدُ فِي آجَامِهَا تَجِمِ		
			
8	مَنْ يَعْتَصِمْ بِكَ يَا خَيْرَ الوَرَى شَرَفًا		
8	اللَّهُ حَافِظُهُ مِنْ كُلِّ مُنْتَقِمِ		
